codigo_alt,entidad,tipo_entidad,depto,anio,clas_gen,clasificacion_ofpuj,total_recaudo
76001,Cali,Municipio,Valle del Cauca,2024,Sistema general de participaciones,Sistema general de participaciones,5924667992
76001,Cali,Municipio,Valle del Cauca,2024,Sistema general de participaciones,Sistema general de participaciones,3546212494
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,48466372461
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,2334990824
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,57185253
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,9484528000
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,399374913
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,171480734
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,482166600
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,488609065
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,9678981340
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,14438549583
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,1002786089163
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,3486335801
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,76066741
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,3803470025
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,859682413
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,25453401626
76001,Cali,Municipio,Valle del Cauca,2024,Ingresos no tributarios,Otros ingresos no tributarios,3690870025
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1482923503
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Dividendos y utilidades por otras inversiones de capital,1279522805
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Dividendos y utilidades por otras inversiones de capital,732030490
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,336812278
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1123667575
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,336812280
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,159300446
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1810960994
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,213941914
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1898752929
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,126541500
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,32800000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,974271835
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,152970445216
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,2784554589
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,624379
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,85321901
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,3718151400
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,4923548982
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,4876018550
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1040463723
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,366397852
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,5232825256
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,18164255
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,1005890426
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos de crédito,13257304842
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,3935271173
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,4894567737
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,15000000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,564561266
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,3433828421
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,4091832090
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2658923726
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,306015606
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,945069935
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2268297021
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,176445682
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,88331461
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,3480196038
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,6218240392
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,648686144
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,37022346377
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,12400491821
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,1419310648
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,54365120
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,9592866125
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,270217364545
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,4913231091
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,16784000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,289168474
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,18539075176
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,13891743
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,6148645077
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,918607548
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,680623005
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,13176992772
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,35949361
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5129302055
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,62659486542
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5042331911
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,72368898742
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,8071752440
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,6025943707
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2361788000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,89941026
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,123640627566
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2505289869
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,58926974
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,66252709438
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2817275953
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,9286939881
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,411613924
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,493448400
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,581530000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,1210665000
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,14865220167
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,170109538
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5877126040
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,309888136
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,9289010798
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2447111993
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,6315848051
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,87322091791
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2425247235
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,3259439494
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,20720808284
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,1910247176
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5182480788
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5693605413
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,262155921
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,1726789767
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,629232024
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,5349646724
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2553448834
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2207452496
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,3005412014
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,391471325
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,2714979421
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,61155407
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,1956564716
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,829542627
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Recursos del balance,3218722757
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,50432055588
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,967358066
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,8139480671
76001,Cali,Municipio,Valle del Cauca,2024,Recursos de capital,Otros recursos de capital,568028343
